Route Name,Ascent Label,Ascent ID,Ascent Link,Ascent Type,Route Grade,Ascent Grade,Route Gear Style,Ascent Gear Style,Route Height,Ascent Height,# Ascents,Route Stars,Route ID,Route Link,Country,Country Link,Crag Name,Crag Link,Crag Path,With,Comment,Quality,Ascent Date,Log Date,Shot
Children,Children,9879563832,http://www.thecrag.com/ascent/9879563832,Flash,4c,,Sport,Sport,12m,,1,***,14137369,http://www.thecrag.com/route/14137369,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Paretina di Pian Marino,,,Classic,2014-04-09T00:00:00Z,2024-06-29T19:25:07Z,
Spit and Love,Spit and Love,9878729130,http://www.thecrag.com/ascent/9878729130,Red point,6b,,Sport,Sport,20m,,1,**,14137177,http://www.thecrag.com/route/14137177,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Paretina di Pian Marino,,,Classic,2014-04-09T00:00:00Z,2024-06-29T19:05:41Z,
Il rientro dei Maghi,Il rientro dei Maghi,9873476250,http://www.thecrag.com/ascent/9873476250,Red point,6b+,,Sport,Sport,20m,,1,**,14137033,http://www.thecrag.com/route/14137033,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Paretina di Pian Marino,,,Classic,2014-04-09T00:00:00Z,2024-06-28T22:21:43Z,
Pet's Shop Boys,Pet's Shop Boys,9872009022,http://www.thecrag.com/ascent/9872009022,Flash,6b,,Sport,Sport,22m,,1,**,14137273,http://www.thecrag.com/route/14137273,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Paretina di Pian Marino,,,Classic,2014-04-09T00:00:00Z,2024-06-28T15:58:41Z,
Il senso del dovere,Il senso del dovere,9916925880,http://www.thecrag.com/ascent/9916925880,Onsight,6b+,,Sport,Sport,35m,,1,***,14134561,http://www.thecrag.com/route/14134561,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Superiore,,,Mega Classic,2014-04-06T00:00:00Z,2024-07-06T22:56:40Z,
Il dubbio,Dubbio L1,9914956968,http://www.thecrag.com/ascent/9914956968,Flash,6a+,,Sport,Sport,38m,,1,**,14134513,http://www.thecrag.com/route/14134513,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Superiore,,,Mega Classic,2014-04-06T00:00:00Z,2024-07-06T14:59:24Z,
Esperando d'Escobar,Esperando d'Escobar,9917029479,http://www.thecrag.com/ascent/9917029479,Onsight,6c,,Sport,Sport,27m,,1,***,1137372981,http://www.thecrag.com/route/1137372981,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Caffettiera,,,Mega Classic,2014-03-21T00:00:00Z,2024-07-06T23:13:55Z,
Human,Human,9916917564,http://www.thecrag.com/ascent/9916917564,Onsight,6b+,,Sport,Sport,27m,,1,***,1137373353,http://www.thecrag.com/route/1137373353,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Caffettiera,,,Mega Classic,2014-03-21T00:00:00Z,2024-07-06T22:55:20Z,
Tensoplast,Tensoplast,9879594891,http://www.thecrag.com/ascent/9879594891,Onsight,6b,,Sport,Sport,,,1,**,1137373632,http://www.thecrag.com/route/1137373632,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Caffettiera,,,Very Good,2014-03-21T00:00:00Z,2024-06-29T19:31:07Z,
Normale alla Caffettiera,Normale alla Caffettiera,9872386773,http://www.thecrag.com/ascent/9872386773,Onsight,6b,,Sport,Sport,22m,,1,**,1137373539,http://www.thecrag.com/route/1137373539,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Bric del Frate - Caffettiera,,,Classic,2014-03-21T00:00:00Z,2024-06-28T17:06:22Z,
I desideri di Corra,I desideri di Corra,9870681711,http://www.thecrag.com/ascent/9870681711,Red point,6a,,Sport,Sport,15m,,2,**,6734726061,http://www.thecrag.com/route/6734726061,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Ciappo delle conche - Settore superiore,,,,2014-03-20T00:00:00Z,2024-06-28T10:00:39Z,
Ciappo delle conche,Ciappo delle conche,9870680307,http://www.thecrag.com/ascent/9870680307,Red point,5c,,Sport,Sport,12m,,2,**,16090015,http://www.thecrag.com/route/16090015,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Ciappo delle conche - Settore superiore,,,,2014-03-20T00:00:00Z,2024-06-28T10:00:14Z,
Kindergarten,Kindergarten,9870679263,http://www.thecrag.com/ascent/9870679263,Red point,5c,,Sport,Sport,12m,,1,*,16089967,http://www.thecrag.com/route/16089967,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Ciappo delle conche - Settore superiore,,,,2014-03-20T00:00:00Z,2024-06-28T10:00:04Z,
Saluti da Mururoa,Saluti da Mururoa,9870677595,http://www.thecrag.com/ascent/9870677595,Red point,6a+,,Sport,Sport,18m,,2,**,16089679,http://www.thecrag.com/route/16089679,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Ciappo delle conche - Settore superiore,,,,2014-03-20T00:00:00Z,2024-06-28T09:59:41Z,
I guerrieri dell'arcobaleno,I guerrieri dell'arcobaleno,9870675546,http://www.thecrag.com/ascent/9870675546,Red point,6a+,,Sport,Sport,15m,,2,**,16089631,http://www.thecrag.com/route/16089631,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Ciappo delle conche - Settore superiore,,,,2014-03-20T00:00:00Z,2024-06-28T09:59:12Z,
Tip Tap per Giovanna,Tip Tap per Giovanna,9916945686,http://www.thecrag.com/ascent/9916945686,Red point,6b,,Sport,Sport,20m,,1,***,16122271,http://www.thecrag.com/route/16122271,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,,Classic,2014-03-18T00:00:00Z,2024-07-06T23:01:20Z,
Vuoto a perdere,,9879579321,http://www.thecrag.com/ascent/9879579321,Red point,6c+,6c+,Sport,Sport,75m,,4,***,16122223,http://www.thecrag.com/route/16122223,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,1:[6c+],Mega Classic,2014-03-18T00:00:00Z,2024-06-29T19:27:48Z,
Oggi spingo,Oggi spingo,9876980919,http://www.thecrag.com/ascent/9876980919,Onsight,7a+,,Sport,Sport,15m,,2,***,2916027216,http://www.thecrag.com/route/2916027216,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,,Mega Classic,2014-03-18T00:00:00Z,2024-06-29T16:04:29Z,
Oggi spingo,Tip tap per Giovanna + Oggi spingo,9872170869,http://www.thecrag.com/ascent/9872170869,Onsight,7a+,,Sport,Sport,15m,,2,***,2916027216,http://www.thecrag.com/route/2916027216,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Superpanza,,,Mega Classic,2014-03-18T00:00:00Z,2024-06-28T16:27:55Z,
Take it easy,Take it easy,9879582267,http://www.thecrag.com/ascent/9879582267,Flash,5b,,Sport,Sport,15m,,1,*,16118695,http://www.thecrag.com/route/16118695,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Tre Frati,,,Classic,2014-03-16T00:00:00Z,2024-06-29T19:28:33Z,
Buon Compleanno,Buon Compleanno,9878661555,http://www.thecrag.com/ascent/9878661555,Red point,6b+,,Sport,Sport,20m,,1,**,16118599,http://www.thecrag.com/route/16118599,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Tre Frati,,,Classic,2014-03-16T00:00:00Z,2024-06-29T19:04:36Z,
Der Schein trügt,Der Schein trügt,9877561644,http://www.thecrag.com/ascent/9877561644,Red point,6a+,,Sport,Sport,12m,,1,*,16118743,http://www.thecrag.com/route/16118743,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Tre Frati,,,Very Good,2014-03-16T00:00:00Z,2024-06-29T18:05:56Z,
Sonnenuhr,Sonnenuhr,9872167323,http://www.thecrag.com/ascent/9872167323,Flash,6a+,,Sport,Sport,15m,,1,**,16118647,http://www.thecrag.com/route/16118647,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Aquila - Tre Frati,,,Classic,2014-03-16T00:00:00Z,2024-06-28T16:26:51Z,
Zambarinik,,9872403231,http://www.thecrag.com/ascent/9872403231,Red point,6c,6c,Sport,Sport,35m,,24,***,16152961,http://www.thecrag.com/route/16152961,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Fenia,,"1:[6b]
2:[6c]",Mega Classic,2014-03-11T00:00:00Z,2024-06-28T17:09:15Z,
Lupunciuk,Lupunciuk,9879487494,http://www.thecrag.com/ascent/9879487494,Red point,6a+,,Sport,Sport,18m,,1,**,16149715,http://www.thecrag.com/route/16149715,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Monte Cucco - Campanile,,,Very Good,2014-03-06T00:00:00Z,2024-06-29T19:16:51Z,
"Lo Sai, Eh...",Lo sai ehhh…,9914706339,http://www.thecrag.com/ascent/9914706339,Red point,6b,,Sport,Sport,35m,,1,***,16083601,http://www.thecrag.com/route/16083601,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Placconata centrale di Rian Cornei,,,Mega Classic,2014-02-25T00:00:00Z,2024-07-06T13:44:02Z,
Linea logica,Linea logica,9872032059,http://www.thecrag.com/ascent/9872032059,Onsight,6a+,,Sport,Sport,20m,,5,*,4827348504,http://www.thecrag.com/route/4827348504,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Placconata centrale di Rian Cornei,,,Average,2014-02-25T00:00:00Z,2024-06-28T16:11:32Z,
Serafino gemelli,Serafino Gemelli L1 + L2,9916948206,http://www.thecrag.com/ascent/9916948206,Red point,6b,,Sport,Sport,35m,,1,**,16083265,http://www.thecrag.com/route/16083265,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Placconata centrale di Rian Cornei,,,Classic,2014-02-20T00:00:00Z,2024-07-06T23:01:51Z,
T. Rex,T. Rex,9916925007,http://www.thecrag.com/ascent/9916925007,Onsight,6a,,Sport,Sport,15m,,1,*,4827330705,http://www.thecrag.com/route/4827330705,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Placconata centrale di Rian Cornei,,,Good,2014-02-20T00:00:00Z,2024-07-06T22:56:26Z,
La linea d'ombra,La linea d'ombra,9880020708,http://www.thecrag.com/ascent/9880020708,Onsight,6b+,,Sport,Sport,18m,,1,**,14133157,http://www.thecrag.com/route/14133157,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Mega Classic,2014-02-12T00:00:00Z,2024-06-29T20:19:33Z,
Synthétique,Synthétique,9879781254,http://www.thecrag.com/ascent/9879781254,Onsight,5c,,Sport,Sport,15m,,1,*,2048939745,http://www.thecrag.com/route/2048939745,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Classic,2014-02-12T00:00:00Z,2024-06-29T19:40:32Z,
Grigio relativo,Grigio relativo,9879589389,http://www.thecrag.com/ascent/9879589389,Red point,6b,,Sport,Sport,22m,,1,*,14133103,http://www.thecrag.com/route/14133103,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Very Good,2014-02-12T00:00:00Z,2024-06-29T19:30:16Z,
Rio Cannas,Rio Cannas,9879141708,http://www.thecrag.com/ascent/9879141708,Onsight,6b+,,Sport,Sport,12m,,1,**,14132725,http://www.thecrag.com/route/14132725,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Classic,2014-02-12T00:00:00Z,2024-06-29T19:08:57Z,
Meteora,Meteora,9872431074,http://www.thecrag.com/ascent/9872431074,Onsight,6b+,,Sport,Sport,12m,,1,**,14132779,http://www.thecrag.com/route/14132779,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Classic,2014-02-12T00:00:00Z,2024-06-28T17:13:13Z,
Mistero,Mistero,9872424135,http://www.thecrag.com/ascent/9872424135,Red point,6b,,Sport,Sport,25m,,1,*,1497740205,http://www.thecrag.com/route/1497740205,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Bric Scimarco - Settore Antri Rossi,,,Classic,2014-02-12T00:00:00Z,2024-06-28T17:12:06Z,
Finale furioso,Finale furioso,9872393520,http://www.thecrag.com/ascent/9872393520,Red point,7a,,Sport,Sport,35m,,1,***,16103311,http://www.thecrag.com/route/16103311,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore settentrionale di Perti,,,Mega Classic,2014-02-11T00:00:00Z,2024-06-28T17:07:23Z,
Nesquik,Nesquik,9879597144,http://www.thecrag.com/ascent/9879597144,Red point,6a,,Sport,Sport,14m,,1,**,2961671187,http://www.thecrag.com/route/2961671187,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Very Good,2014-02-09T00:00:00Z,2024-06-29T19:31:39Z,
Pazzapaura,Pazzapaura,9878725323,http://www.thecrag.com/ascent/9878725323,Onsight,4b,,Sport,Sport,10m,,1,*,2961671985,http://www.thecrag.com/route/2961671985,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Very Good,2014-02-09T00:00:00Z,2024-06-29T19:05:29Z,
Paga pantalone,Paga pantalone,9878630469,http://www.thecrag.com/ascent/9878630469,Onsight,6a+,,Sport,Sport,16m,,1,**,2961673569,http://www.thecrag.com/route/2961673569,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Good,2014-02-09T00:00:00Z,2024-06-29T19:04:08Z,
Kala kalla,Kalla kalla,9876937038,http://www.thecrag.com/ascent/9876937038,Onsight,4c,,Sport,Sport,9m,,1,,2961671703,http://www.thecrag.com/route/2961671703,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Average,2014-02-09T00:00:00Z,2024-06-29T15:56:03Z,
Rambo Kid,Rambo Kid,9872417958,http://www.thecrag.com/ascent/9872417958,Flash,6c,,Sport,Sport,13m,,1,***,2961673023,http://www.thecrag.com/route/2961673023,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Cordon Bleu,,,Classic,2014-02-09T00:00:00Z,2024-06-28T17:11:04Z,
Nemesys,Nemesys,9914606463,http://www.thecrag.com/ascent/9914606463,Onsight,6b,,Sport,Sport,30m,,1,**,16111351,http://www.thecrag.com/route/16111351,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Pancia dell'Elefante,,,Classic,2014-01-21T00:00:00Z,2024-07-06T13:09:35Z,
Ombre Blu,Ombre Blu,9879706839,http://www.thecrag.com/ascent/9879706839,Onsight,6b,,Sport,Sport,35m,,2,***,16110487,http://www.thecrag.com/route/16110487,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Settore Ombre Blu - Ombre Blu Destra,,,Mega Classic,2014-01-21T00:00:00Z,2024-06-29T19:36:46Z,
Dobro,Dobro,9876973125,http://www.thecrag.com/ascent/9876973125,Onsight,6a,,Sport,Sport,15m,,5,**,16082785,http://www.thecrag.com/route/16082785,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle di Rian Cornei - Placconata centrale di Rian Cornei,,,Classic,2014-01-17T00:00:00Z,2024-06-29T16:02:38Z,
Giusy,Giusy,9872156463,http://www.thecrag.com/ascent/9872156463,Red point,6b+,,Sport,Sport,35m,,1,***,16073767,http://www.thecrag.com/route/16073767,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca Carpanea - Monte Sordo settore centrale,,,Mega Classic,2014-01-15T00:00:00Z,2024-06-28T16:24:14Z,
Dancing Dalle,Dancing Dalle,9871936236,http://www.thecrag.com/ascent/9871936236,Red point,7a,,Sport,Sport,15m,,1,***,16134655,http://www.thecrag.com/route/16134655,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Capo Noli - Dancing Dalle,,,Mega Classic,2014-01-12T00:00:00Z,2024-06-28T15:49:52Z,
Astérix et péril,Asterix et Péril,9873464262,http://www.thecrag.com/ascent/9873464262,Flash,6b,,Sport,Sport,18m,,1,***,1468003584,http://www.thecrag.com/route/1468003584,France,http://www.thecrag.com/area/11747155,Nice Area,http://www.thecrag.com/area/84865650,Nice Area - La Turbie - Les Surplombs,,,Classic,2013-12-22T00:00:00Z,2024-06-28T22:17:41Z,
Terminatrix,Terminatrix,9916998249,http://www.thecrag.com/ascent/9916998249,Red point,6b/b+,,Sport,Sport,23m,,1,***,9185135967,http://www.thecrag.com/route/9185135967,France,http://www.thecrag.com/area/11747155,Nice Area,http://www.thecrag.com/area/84865650,Nice Area - La Turbie - Les Surplombs,,,Mega Classic,2013-12-21T00:00:00Z,2024-07-06T23:03:28Z,
Quintin-sens,Quintin-sens,9876922293,http://www.thecrag.com/ascent/9876922293,Red point,6b/b+,,Sport,Sport,15m,,1,***,513751713,http://www.thecrag.com/route/513751713,France,http://www.thecrag.com/area/11747155,Nice Area,http://www.thecrag.com/area/84865650,Nice Area - La Turbie - Les Surplombs,,,Classic,2013-12-21T00:00:00Z,2024-06-29T15:54:49Z,
Erotic bazar,Erotic bazar,9871984560,http://www.thecrag.com/ascent/9871984560,Flash,6a+,,Sport,Sport,17m,,1,**,513751491,http://www.thecrag.com/route/513751491,France,http://www.thecrag.com/area/11747155,Nice Area,http://www.thecrag.com/area/84865650,Nice Area - La Turbie - Les Surplombs,,,Classic,2013-12-21T00:00:00Z,2024-06-28T15:55:48Z,
Il parassita di coronata,Il parassita di coronata,9870866967,http://www.thecrag.com/ascent/9870866967,Flash,6a+,,Sport,Sport,30m,,2,***,16133767,http://www.thecrag.com/route/16133767,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Casa dell Vacchè - Futura,,,,2013-12-20T00:00:00Z,2024-06-28T11:18:49Z,
Citofonare Lilly,Citofonare Lilly,9870863235,http://www.thecrag.com/ascent/9870863235,Flash,6a+,,Sport,Sport,15m,,2,**,16133575,http://www.thecrag.com/route/16133575,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Valle Sciusa - Casa dell Vacchè - Lilly,,,,2013-12-20T00:00:00Z,2024-06-28T11:17:19Z,
Pilastrino Marantonio,Pilastrino Marantonio,9879532806,http://www.thecrag.com/ascent/9879532806,Red point,6c+,,Sport,Sport,30m,,1,***,16112455,http://www.thecrag.com/route/16112455,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Left Hand Sector,,,Mega Classic,2013-12-14T00:00:00Z,2024-06-29T19:19:43Z,
Go Go,Go go L1,9877548393,http://www.thecrag.com/ascent/9877548393,Red point,7a+,6c,Sport,Sport,45m,,1,***,16113151,http://www.thecrag.com/route/16113151,Italy,http://www.thecrag.com/area/11747371,Finale Ligure,http://www.thecrag.com/area/11881249,Finale Ligure - Rocca di Perti - Placca Piotti - Left Hand Sector,,1:[6c],Mega Classic,2013-12-14T00:00:00Z,2024-06-29T18:03:01Z,
